order_id,customer_id,order_date,order_amount
O005632,C00140,02-01-23,3403.25
O005633,C00140,22-01-24,1261.32
O005634,C00141,05-10-24,2413.39
O005635,C00141,09-05-24,2764.84
O005636,C00141,24-10-24,204.3
O005637,C00142,12-07-23,3379.98
O005638,C00142,23-06-23,1226.38
O005639,C00142,30-11-22,1253.2
O005640,C00142,12-10-22,3061.65
O005641,C00144,10-04-24,5137.75
O005642,C00146,03-12-23,4295.48
O005643,C00146,16-02-24,6273.39
O005644,C00146,28-11-24,1355.26
O005645,C00147,22-06-24,2721.05
O005646,C00147,03-07-24,523.78
O005647,C00148,17-08-23,2342.31
O005648,C00148,14-12-24,1077.57
O005649,C00148,20-07-23,393.72
O005650,C00149,06-09-23,3131.2
O005651,C00149,06-10-24,3860.99
O005652,C00150,21-12-24,136.96
O005653,C00150,16-10-24,2973.04
O005654,C00150,13-06-24,1930.3
O005655,C00150,12-12-24,2316.7
O005656,C00150,21-12-23,2610.89
O005657,C00152,27-11-24,861.23
O005658,C00152,23-09-24,4944.02
O005659,C00152,29-03-24,1707.2
O005660,C00152,30-08-23,3098.7
O005661,C00153,21-03-24,740.75
O005662,C00153,07-05-24,3929.26
O005663,C00154,11-12-24,2763.78
O005664,C00154,26-10-24,2052.41
O005665,C00155,22-09-23,427.23
O005666,C00155,17-11-22,2191.2
O005667,C00155,23-07-22,1447.3
O005668,C00155,10-04-23,1273.24
O005669,C00156,17-07-24,1993.29
O005670,C00156,14-10-23,1413.93
O005671,C00156,19-12-23,1296.87
O005672,C00156,20-01-24,708.38
O005673,C00156,08-09-24,1876.86
O005674,C00159,26-03-24,1034.46
O005675,C00160,18-07-23,3824.85
O005676,C00160,11-07-24,1925.41
O005677,C00162,28-10-22,1003.94
O005678,C00162,14-04-24,1116.02
O005679,C00162,04-03-23,2328.88
O005680,C00162,26-10-22,4031.28
O005681,C00162,23-06-24,1140.96
O005682,C00163,23-09-23,1122.13
O005683,C00163,29-06-23,2801.37
O005684,C00163,26-08-24,4842.9
O005685,C00164,30-07-24,1049.5
O005686,C00165,09-08-23,2974.22
O005687,C00166,16-04-24,997.64
O005688,C00166,21-02-24,68.48
O005689,C00166,19-11-22,3247.46
O005690,C00166,02-04-23,69.36
O005691,C00167,17-05-24,503.24
O005692,C00167,28-04-24,6455.99
O005693,C00168,10-12-23,4299.03
O005694,C00168,19-04-24,3498.45
O005695,C00168,01-11-22,3078.93
O005696,C00169,16-12-23,2807.05
O005697,C00170,28-07-23,1879.19
O005698,C00170,01-01-24,5042.46
O005699,C00170,18-12-22,2972.4
O005700,C00171,12-02-24,4462.21
O005701,C00171,02-10-24,290.52
O005702,C00171,17-05-24,1188.52
O005703,C00171,26-04-24,1974.28
O005704,C00172,17-06-24,652.96
O005705,C00172,29-11-23,3784.25
O005706,C00173,26-03-24,160.05
O005707,C00173,03-04-24,1614.9
O005708,C00174,09-12-24,2870.37
O005709,C00176,26-04-24,92.48
O005710,C00176,11-07-23,2461.81
O005711,C00179,11-01-23,4023.98
O005712,C00179,11-11-23,5147
O005713,C00180,31-10-24,1003.83
O005714,C00180,23-07-24,2671.48
O005715,C00180,13-01-24,937.93
O005716,C00180,05-08-23,3781.1
O005717,C00180,30-05-24,3873.61
O005718,C00181,11-01-23,197.69
O005719,C00182,10-02-23,2466.73
O005720,C00182,13-05-24,3234.1
O005721,C00183,02-02-24,1238.66
O005722,C00183,19-06-24,1407.85
O005723,C00183,01-08-23,1332.94
O005724,C00183,25-09-23,2530.5
O005725,C00184,30-05-24,2774.15
O005726,C00184,16-04-23,1995.28
O005727,C00185,03-07-22,4335.47
O005728,C00185,12-11-22,5357.31
O005729,C00185,16-11-22,971.48
O005730,C00185,07-04-24,866.34
O005731,C00186,16-07-23,767.91
O005732,C00186,05-10-24,5016.72
O005733,C00187,13-11-24,3401.66
O005734,C00187,17-04-23,3940.65
O005735,C00187,09-04-23,5640.2
O005736,C00187,16-09-23,1978.89
O005737,C00188,20-04-24,327.2
O005738,C00188,16-12-24,3058.13
O005739,C00189,18-03-24,2155.36
O005740,C00189,11-12-23,1320.49
O005741,C00189,22-03-24,964.2
O005742,C00189,04-09-23,2811.6
O005743,C00190,14-03-24,4912.58
O005744,C00190,18-08-24,2770.52
O005745,C00191,10-11-24,5521.4
O005746,C00192,17-11-24,1704.41
O005747,C00193,04-02-24,794.17
O005748,C00193,09-08-22,2112.2
O005749,C00193,24-10-23,611.66
O005750,C00194,28-06-24,5451.37
O005751,C00194,02-08-23,331.94
O005752,C00194,29-01-23,1382.22
O005753,C00195,22-07-24,624.76
O005754,C00195,10-07-24,2957.55
O005755,C00196,16-12-23,1571.1
O005756,C00196,29-08-23,242.54
O005757,C00196,16-05-23,326.92
O005758,C00196,03-03-24,254.56
O005759,C00197,19-01-24,3233
O005760,C00198,11-12-23,3274.12
O005761,C00198,21-04-24,2843.5
O005762,C00198,16-11-24,1306.14
O005763,C00199,01-11-24,243.68
O005764,C00199,19-02-23,790.76
O005765,C00200,14-11-24,3303.35
O005766,C00200,09-01-24,4325.79
O005767,C00200,11-01-23,3651.78
O005768,C00201,24-10-23,4386.55
O005769,C00202,27-05-24,1792.91
O005770,C00203,05-09-22,1712.31
O005771,C00203,18-05-23,939.57
O005772,C00203,25-07-22,4175.1
O005773,C00204,10-01-24,3294.37
O005774,C00204,11-09-23,3257
O005775,C00204,29-05-23,566.74
O005776,C00205,17-04-24,2436.48
O005777,C00205,02-08-24,1417.63
O005778,C00205,16-11-23,3126.05
O005779,C00206,14-02-23,2074.81
O005780,C00206,03-11-24,645.33
O005781,C00206,01-06-23,3690.12
O005782,C00206,11-02-23,1424.35
O005783,C00207,29-06-24,499.8
O005784,C00207,05-11-23,2191.85
O005785,C00209,29-07-24,2769.6
O005786,C00209,01-10-23,2384.5
O005787,C00209,17-01-24,1659.34
O005788,C00210,25-08-24,1406.68
O005789,C00210,17-04-23,1396.87
O005790,C00210,27-10-24,1135.44
O005791,C00211,14-10-24,5215.22
O005792,C00211,31-05-23,2363
O005793,C00211,25-11-23,284.98
O005794,C00212,06-10-24,2685.48
O005795,C00212,27-08-23,2227.16
O005796,C00212,13-03-24,3859.94
O005797,C00213,10-06-24,4123.93
O005798,C00216,28-12-24,3400.49
O005799,C00216,08-12-23,2284.66
O005800,C00217,04-06-24,2981.84
O005801,C00217,18-03-23,1105.24
O005802,C00217,07-11-24,1312.85
O005803,C00218,25-10-24,3222.12
O005804,C00218,03-11-23,2858.32
O005805,C00218,15-07-24,23.12
O005806,C00219,24-10-24,1328.74
O005807,C00219,10-11-23,283.89
O005808,C00219,10-04-24,3694.05
O005809,C00219,12-07-23,557.91
O005810,C00220,27-11-23,4010.83
O005811,C00220,26-01-24,1210.64
O005812,C00221,02-11-24,510.75
O005813,C00221,27-12-24,6171.44
O005814,C00222,10-05-23,2717.98
O005815,C00222,06-12-22,4016.56
O005816,C00222,24-06-24,3819.81
O005817,C00222,03-11-23,1978.44
O005818,C00222,19-12-22,1222.26
O005819,C00223,14-12-23,814.84
O005820,C00224,23-06-23,1484.91
O005821,C00226,18-02-23,1400.93
O005822,C00227,27-11-24,696.9
O005823,C00228,10-07-23,3125.38
O005824,C00228,04-01-24,3737.34
O005825,C00229,25-10-23,426.8
O005826,C00229,12-07-24,5552.9
O005827,C00229,04-08-24,153.43
O005828,C00230,16-11-24,1849.9
O005829,C00230,25-12-24,4321.51
O005830,C00231,14-09-24,65.48
O005831,C00232,27-05-24,1540.27
O005832,C00233,02-11-23,408.6
O005833,C00233,06-01-23,84
O005834,C00233,21-12-23,2140.86
O005835,C00234,14-04-24,2165.85
O005836,C00234,30-01-24,4644.84
O005837,C00234,15-10-24,2986.33
O005838,C00235,20-10-23,2786.41
O005839,C00235,17-10-23,369.98
O005840,C00235,03-04-24,3166.45
O005841,C00236,28-02-24,1284.68
O005842,C00237,27-02-23,2758.23
O005843,C00238,02-05-24,1239.16
O005844,C00238,31-12-24,1910.77
O005845,C00240,31-12-23,96.03
O005846,C00240,26-08-24,3906.82
O005847,C00240,21-12-23,2598.12
O005848,C00240,15-08-24,2812.73
O005849,C00241,12-01-23,3613.8
O005850,C00241,30-04-23,739.96
O005851,C00241,23-01-23,1951.89
O005852,C00242,11-11-22,4827.56
O005853,C00242,22-07-24,2088.52
O005854,C00242,07-02-23,1074.57
O005855,C00242,27-09-22,1243.13
O005856,C00242,26-10-24,530.19
O005857,C00244,07-10-24,2897.68
O005858,C00244,07-09-23,4894.39
O005859,C00244,17-09-23,734.25
O005860,C00244,12-07-23,456.03
O005861,C00244,14-09-24,2651.44
O005862,C00245,18-12-24,2206.78
O005863,C00245,22-05-24,2067.82
O005864,C00245,31-07-23,4614.13
O005865,C00245,16-08-23,1312.85
O005866,C00245,03-01-23,847.4
O005867,C00247,29-11-22,4246.67
O005868,C00247,10-09-23,102.15
O005869,C00247,01-12-24,3376.73
O005870,C00252,13-12-24,2464.72
O005871,C00252,23-04-24,1220.37
O005872,C00253,26-06-23,740.75
O005873,C00253,22-02-23,2745.01
O005874,C00253,25-07-24,2551.79
O005875,C00254,03-06-23,1629.68
O005876,C00254,04-08-23,2705.53
O005877,C00255,16-03-24,2906.71
O005878,C00255,15-07-24,2276.86
O005879,C00256,31-01-23,4213.31
O005880,C00256,09-12-23,1202.4
O005881,C00256,22-06-24,2099.56
O005882,C00256,14-08-24,3223.57
O005883,C00256,09-04-23,1263.47
O005884,C00257,13-05-24,3800.53
O005885,C00258,11-04-23,4256.79
O005886,C00258,28-01-24,3976.36
O005887,C00258,08-08-24,4269.45
O005888,C00260,07-09-24,1688.72
O005889,C00261,09-09-24,3489.67
O005890,C00261,14-11-22,787.07
O005891,C00261,13-04-23,4650
O005892,C00262,28-11-24,1087.34
O005893,C00263,14-02-23,2559.94
O005894,C00263,10-09-24,763.37
O005895,C00263,16-12-23,1260.06
O005896,C00264,31-10-22,5003.62
O005897,C00264,10-01-24,4056.37
O005898,C00264,13-07-22,2396.05
O005899,C00264,21-07-22,2339.1
O005900,C00265,18-06-24,2961.36
O005901,C00265,02-07-23,2298.22
O005902,C00265,28-02-24,4389.03
O005903,C00266,21-04-23,4644.14
O005904,C00266,24-01-23,3376.1
O005905,C00267,14-05-24,975.6
O005906,C00269,11-12-24,1093.29
O005907,C00269,26-07-24,760.05
O005908,C00269,28-05-23,2689.96
O005909,C00269,12-04-23,1716.44
O005910,C00270,17-04-24,2942.93
O005911,C00271,03-11-22,3627.21
O005912,C00272,20-03-24,1771.1
O005913,C00272,18-02-24,808.49
O005914,C00274,20-04-23,901.9
O005915,C00274,09-02-23,1631.77
O005916,C00274,20-09-24,3740.53
O005917,C00275,02-08-24,5657.72
O005918,C00276,19-09-24,2219.58
O005919,C00277,18-06-24,2562.06
O005920,C00277,26-08-23,1475.38
O005921,C00278,19-05-24,3735.51
O005922,C00278,17-05-24,5270.38
O005923,C00279,15-12-24,3723.06
O005924,C00280,23-11-24,4099.54
O005925,C00280,21-11-24,2376.61
O005926,C00280,09-06-24,626.35
O005927,C00280,18-12-23,1406.34
O005928,C00282,18-07-24,440.66
O005929,C00283,22-05-24,906.22
O005930,C00283,24-03-23,923.31
O005931,C00284,29-09-24,624.75
O005932,C00284,10-06-24,498.75
O005933,C00285,07-10-24,2109.19
O005934,C00285,30-01-24,400.2
O005935,C00286,01-11-24,3277.36
O005936,C00286,10-05-24,1230.51
O005937,C00286,04-05-24,1977.18
O005938,C00287,16-09-24,3033.8
O005939,C00288,17-06-24,1126.58
O005940,C00288,26-05-24,403.4
O005941,C00288,24-06-24,3279.1
O005942,C00289,23-02-23,716.38
O005943,C00289,13-03-23,513.15
O005944,C00289,17-09-24,1818.73
O005945,C00290,27-02-24,4415.48
O005946,C00290,06-05-23,2084.76
O005947,C00290,30-07-24,975.6
O005948,C00290,12-03-23,5914.97
O005949,C00291,16-11-24,3116.22
O005950,C00291,06-07-24,3296.53
O005951,C00292,11-05-24,1515.69
O005952,C00292,28-06-23,2640.14
O005953,C00293,10-05-24,177.05
O005954,C00293,22-02-23,1307.42
O005955,C00293,06-11-24,5779.35
O005956,C00293,18-10-23,2222.16
O005957,C00294,27-11-23,1829.23
O005958,C00294,22-10-24,1379.28
O005959,C00294,18-10-23,3595.2
O005960,C00296,02-06-24,1074.57
O005961,C00298,13-05-24,1969.79
O005962,C00299,09-09-24,363.15
O005963,C00299,25-09-23,1479.92
O005964,C00299,01-06-24,2528.04
O005965,C00300,24-05-24,141.64
O005966,C00300,10-07-24,3232
O005967,C00302,23-11-24,2834.84
O005968,C00303,23-07-24,4653.57
O005969,C00304,02-03-23,291.5
O005970,C00305,07-07-23,2712.56
O005971,C00305,10-04-24,525.14
O005972,C00305,23-08-24,1631.92
O005973,C00306,16-03-24,633.29
O005974,C00307,25-11-22,419.08
O005975,C00307,04-12-23,2181.18
O005976,C00307,28-01-24,1280.4
O005977,C00307,27-09-23,3026.71
O005978,C00308,02-02-23,1627.76
O005979,C00308,07-05-23,3605.16
O005980,C00308,31-07-23,2054.11
O005981,C00308,01-06-23,588.56
O005982,C00309,04-04-24,2276.4
O005983,C00309,17-06-24,564.23
O005984,C00311,22-10-23,2792.45
O005985,C00313,26-05-24,2677.77
O005986,C00314,22-11-23,4155.02
O005987,C00314,31-07-24,2238.62
O005988,C00314,12-12-23,2768.98
O005989,C00314,07-11-23,1288.47
O005990,C00315,01-09-24,264.57
O005991,C00316,18-05-24,1407.85
O005992,C00316,21-02-24,3576.24
O005993,C00316,14-01-24,445.56
O005994,C00319,17-06-24,592.57
O005995,C00319,28-06-23,1827.85
O005996,C00320,31-08-23,1074.57
O005997,C00320,23-10-22,1438.38
O005998,C00320,03-02-23,2746.16
O005999,C00320,25-12-23,1174.81
O006000,C00320,29-09-24,106.23
O006001,C00321,12-11-23,131.74
O006002,C00322,21-06-23,1436.69
O006003,C00322,28-11-23,854.94
O006004,C00322,17-05-23,1811.84
O006005,C00323,05-08-23,5715.43
O006006,C00323,20-11-23,2409.95
O006007,C00323,22-02-24,325.13
O006008,C00323,25-06-23,1614.48
O006009,C00324,19-06-24,4414.58
O006010,C00325,07-04-24,4362.76
O006011,C00325,22-01-24,3191.06
O006012,C00325,27-01-24,1267.56
O006013,C00327,09-12-23,1792.48
O006014,C00328,15-05-23,569.96
O006015,C00329,24-05-24,578.08
O006016,C00329,05-01-24,4478.08
O006017,C00330,26-09-23,1299.51
O006018,C00330,29-05-24,5418.33
O006019,C00330,03-11-23,2599.51
O006020,C00331,09-07-24,2793.57
O006021,C00331,31-10-24,2363
O006022,C00331,05-10-23,3776.58
O006023,C00331,07-06-23,1201.25
O006024,C00331,13-11-24,1469.7
O006025,C00332,03-06-24,141.64
O006026,C00332,18-10-23,1634.6
O006027,C00332,30-10-24,1801.79
O006028,C00332,07-12-24,2809.36
O006029,C00333,12-08-22,2939.52
O006030,C00333,16-07-23,3599.1
O006031,C00333,26-02-24,1509.83
O006032,C00333,06-05-24,1047.59
O006033,C00333,27-08-22,6366.76
O006034,C00334,16-08-24,4548.97
O006035,C00334,28-05-24,1035.82
O006036,C00334,18-07-23,2200.83
O006037,C00334,19-12-24,5337.45
O006038,C00334,16-05-23,310.53
O006039,C00335,02-02-24,503.24
O006040,C00335,01-12-24,3975.6
O006041,C00336,17-06-24,2075.84
O006042,C00336,12-10-23,2644.5
O006043,C00337,06-02-24,2385.98
O006044,C00337,02-11-23,5755.8
O006045,C00338,10-03-24,2371.58
O006046,C00339,05-05-24,5223.64
O006047,C00339,18-09-24,1962.19
O006048,C00339,03-04-24,2654.56
O006049,C00340,09-12-22,3741.84
O006050,C00340,27-08-23,98.22
O006051,C00340,10-08-24,1729.92
O006052,C00340,01-01-24,1311.3
O006053,C00340,11-10-24,2854.28
O006054,C00341,26-08-24,3657.97
O006055,C00342,18-03-24,3298.34
O006056,C00343,19-12-24,1291.39
O006057,C00344,20-12-22,222.64
O006058,C00344,19-04-23,3165.3
O006059,C00344,05-09-23,4141.2
O006060,C00344,17-11-23,3950.19
O006061,C00345,24-07-24,2602.71
O006062,C00346,08-09-23,2776.9
O006063,C00346,20-11-23,1509.5
O006064,C00347,07-09-24,2136.5
O006065,C00347,28-07-24,1625.78
O006066,C00347,16-07-23,1929.41
O006067,C00347,21-06-23,2180.26
O006068,C00347,28-12-23,3535.79
O006069,C00348,23-11-22,148.15
O006070,C00348,10-02-23,3498.05
O006071,C00348,08-05-24,2299.2
O006072,C00349,21-11-24,2937.93
O006073,C00349,25-09-22,2658.7
O006074,C00350,20-08-24,2418.21
O006075,C00350,01-11-24,757.56
O006076,C00350,25-07-24,1737.68
O006077,C00350,08-12-23,2386.76
O006078,C00351,15-06-24,3659.49
O006079,C00351,05-02-24,2294.9
O006080,C00352,21-09-24,4068.34
O006081,C00352,06-08-24,3109.07
O006082,C00353,07-11-23,476.73
O006083,C00353,18-12-24,4366.17
O006084,C00353,16-09-24,2833.79
O006085,C00353,23-05-24,1869.72
O006086,C00354,01-11-24,1181.8
O006087,C00354,06-12-23,5007.66
O006088,C00355,07-03-23,115.6
O006089,C00355,19-01-23,146.12
O006090,C00355,26-10-24,378.52
O006091,C00355,16-06-23,375.41
O006092,C00356,30-06-23,4416.19
O006093,C00356,04-12-24,2039.02
O006094,C00356,05-11-22,3411.98
O006095,C00357,20-09-23,1197.12
O006096,C00357,13-10-23,3230.12
O006097,C00357,24-09-22,3362.76
O006098,C00357,20-10-24,1471.75
O006099,C00358,13-10-24,2339.99
O006100,C00359,30-08-23,2491.74
O006101,C00360,09-12-24,2040.68
O006102,C00360,04-11-23,2959.58
O006103,C00360,18-04-24,5423.39
O006104,C00360,03-06-24,2445.62
O006105,C00361,17-02-23,2503.26
O006106,C00361,03-01-24,588.56
O006107,C00363,15-08-24,1146.24
O006108,C00363,06-09-23,1500.67
O006109,C00364,03-07-24,3403.65
O006110,C00364,21-02-24,5085.4
O006111,C00364,22-11-24,4773.81
O006112,C00365,07-03-24,3965.35
O006113,C00365,04-12-23,102.9
O006114,C00365,02-11-23,1396.34
O006115,C00365,16-08-24,2529.11
O006116,C00366,06-10-24,1049.5
O006117,C00367,15-03-24,2943.55
O006118,C00367,25-03-24,1546.17
O006119,C00367,12-05-24,2293.09
O006120,C00367,20-09-24,3404.68
O006121,C00369,19-11-23,2141.98
O006122,C00369,19-01-24,479.46
O006123,C00370,15-07-24,981.6
O006124,C00370,19-06-24,1495.31
O006125,C00371,06-08-24,1439.91
O006126,C00371,18-03-24,528.62
O006127,C00371,22-12-23,3195.02
O006128,C00371,18-08-24,3464.42
O006129,C00372,21-11-23,158.91
O006130,C00372,13-11-24,3181.44
O006131,C00373,30-11-24,1423.41
O006132,C00373,22-11-24,975.39
O006133,C00375,21-08-24,84
O006134,C00375,07-11-24,1984.44
O006135,C00376,19-03-24,1820.8
O006136,C00376,05-03-24,3884.53
O006137,C00376,20-08-24,584.06
O006138,C00377,06-09-24,4500.55
O006139,C00377,08-09-23,3538.93
O006140,C00377,25-08-23,4200.7
O006141,C00377,03-05-24,5930.6
O006142,C00377,20-04-24,2287.46
O006143,C00378,31-10-24,3353.61
O006144,C00379,26-01-23,1762.64
O006145,C00379,21-03-23,2378.36
O006146,C00382,31-12-23,2588.16
O006147,C00383,31-10-22,2323.26
O006148,C00383,03-10-24,2982.14
O006149,C00383,13-11-24,1289.76
O006150,C00383,11-09-23,3494.08
O006151,C00383,02-09-23,392.48
O006152,C00384,05-07-24,3356.74
O006153,C00385,09-09-23,2054.83
O006154,C00385,23-02-24,4751.4
O006155,C00386,15-07-24,760.05
O006156,C00386,08-04-24,4373.89
O006157,C00386,03-02-23,2858.46
O006158,C00386,14-10-24,765.48
O006159,C00387,10-03-24,1869.95
O006160,C00387,06-10-24,5070.01
O006161,C00388,10-07-22,606.44
O006162,C00389,30-08-24,4069.92
O006163,C00390,11-08-24,5410.47
O006164,C00391,27-03-23,513.9
O006165,C00391,30-09-22,64.02
O006166,C00391,29-11-24,3254.34
O006167,C00392,24-05-23,4390.7
O006168,C00392,01-04-24,2324.21
O006169,C00393,07-03-23,276.06
O006170,C00393,06-04-23,2978.55
O006171,C00394,12-12-24,1185.9
O006172,C00395,12-01-24,837.37
O006173,C00396,05-09-24,2705.91
O006174,C00396,20-05-23,1177.47
O006175,C00397,09-04-24,2045.85
O006176,C00397,02-12-23,1960.83
O006177,C00397,04-10-24,1485.65
O006178,C00397,09-10-23,5780.96
O006179,C00398,06-12-24,1163.66
O006180,C00399,06-01-24,2057.9
O006181,C00399,28-09-23,1554.86
O006182,C00400,23-11-24,592.6
O006183,C00400,18-12-23,222.52
O006184,C00401,03-10-23,886.08
O006185,C00401,16-01-24,1672.44
O006186,C00402,06-11-23,2536.26
O006187,C00402,26-07-23,2769.85
O006188,C00402,27-04-24,1077.21
O006189,C00403,16-12-24,1029.45
O006190,C00403,29-01-24,2049.94
O006191,C00404,04-05-23,2529.51
O006192,C00404,21-01-23,509.58
O006193,C00404,29-09-24,4813.66
O006194,C00404,03-03-23,5611.2
O006195,C00405,09-01-24,4647.44
O006196,C00405,21-09-22,650.26
O006197,C00406,30-08-24,2183.13
O006198,C00406,07-07-23,1481.08
O006199,C00407,07-07-24,273.92
O006200,C00407,31-05-24,2865.91
O006201,C00408,29-12-23,4676.04
O006202,C00408,20-07-24,2494.1
O006203,C00408,11-05-24,1680.62
O006204,C00408,03-08-24,330.71
O006205,C00408,09-08-23,5288.84
O006206,C00409,25-10-24,1244.9
O006207,C00409,01-11-23,1971.51
O006208,C00409,17-07-24,3889.05
O006209,C00410,15-09-23,1720.78
O006210,C00410,04-05-24,1112.6
O006211,C00410,15-11-24,1503.35
O006212,C00411,11-07-24,771.85
O006213,C00411,20-01-24,251.62
O006214,C00412,19-06-23,1436.7
O006215,C00413,12-07-24,594.26
O006216,C00414,12-01-24,1500.01
O006217,C00415,12-12-23,939.18
O006218,C00415,19-07-23,2081
O006219,C00415,03-08-24,606.35
O006220,C00415,08-10-23,513.15
O006221,C00416,18-01-24,152.01
O006222,C00417,14-12-23,1694.02
O006223,C00417,19-12-24,68.6
O006224,C00418,15-02-24,1076.36
O006225,C00418,28-11-24,102.9
O006226,C00419,15-06-24,145.26
O006227,C00419,01-07-24,808.56
O006228,C00420,09-06-24,868.38
O006229,C00421,02-01-24,1936.95
O006230,C00421,11-12-23,241.12
O006231,C00422,08-05-23,1120.53
O006232,C00422,19-10-24,2690.95
O006233,C00423,28-07-24,1348.16
O006234,C00423,09-07-24,419.8
O006235,C00424,08-06-22,3515
O006236,C00424,19-05-23,1288.74
O006237,C00424,30-08-24,2739.17
O006238,C00425,02-07-24,3107.73
O006239,C00425,13-08-24,3385.18
O006240,C00425,23-07-24,1969.25
O006241,C00425,07-12-24,2738.87
O006242,C00426,21-09-23,424.57
O006243,C00427,21-09-22,421.53
O006244,C00427,19-09-23,3002.04
O006245,C00427,20-10-23,458.98
O006246,C00427,11-01-24,1183.48
O006247,C00428,29-09-24,1894.22
O006248,C00428,10-11-23,5452.9
O006249,C00429,20-09-24,1257.6
O006250,C00429,21-11-24,3512.98
O006251,C00429,18-08-24,1951.59
O006252,C00429,11-06-24,2918.49
O006253,C00430,02-12-23,896.5
O006254,C00431,29-07-22,3633.44
O006255,C00431,28-03-23,1058.16
O006256,C00431,28-03-23,437.61
O006257,C00431,20-09-24,3339.87
O006258,C00431,06-07-24,1871.2
O006259,C00432,30-07-24,1231.68
O006260,C00434,04-05-23,2077.82
O006261,C00435,08-08-22,2287.26
O006262,C00435,13-10-23,5342.82
O006263,C00435,19-01-23,2251.36
O006264,C00435,25-12-22,2908.77
O006265,C00435,10-08-23,3354.05
O006266,C00436,28-10-24,2374.35
O006267,C00436,07-09-24,1524.47
O006268,C00437,20-04-24,4789.08
O006269,C00438,29-01-23,1567.28
O006270,C00439,12-12-22,740.54
O006271,C00439,08-06-24,4797.42
O006272,C00439,25-09-24,702.12
O006273,C00440,18-07-23,2767.59
O006274,C00441,22-08-23,461.76
O006275,C00441,12-08-24,1423.37
O006276,C00441,01-10-23,287.34
O006277,C00441,13-06-24,3098.52
O006278,C00441,24-11-22,5046.86
O006279,C00442,06-04-24,4051.11
O006280,C00442,08-02-24,5021.09
O006281,C00443,17-08-24,3283.25
O006282,C00443,07-12-23,2397.3
O006283,C00444,24-08-24,168
O006284,C00446,02-02-23,529.14
O006285,C00447,24-10-24,1479.92
O006286,C00448,24-12-22,3385.06
O006287,C00448,30-10-24,334.61
O006288,C00449,15-11-23,932.54
O006289,C00450,31-03-24,1646.08
O006290,C00450,19-02-23,66.42
O006291,C00451,20-06-23,939.12
O006292,C00451,14-08-24,3621.69
O006293,C00451,29-11-22,151.47
O006294,C00451,09-01-24,2342.72
O006295,C00452,19-10-24,2876.02
O006296,C00452,08-08-23,5383.41
O006297,C00453,13-12-22,3635.8
O006298,C00453,24-02-24,1986.45
O006299,C00453,28-12-23,2344.72
O006300,C00453,02-09-23,649.7
O006301,C00453,03-08-22,2034.22
O006302,C00454,05-05-23,1635.1
O006303,C00454,13-02-23,2365.74
O006304,C00454,07-09-24,3364.25
O006305,C00455,08-08-24,1416.09
O006306,C00455,17-10-24,891.39
O006307,C00457,28-03-24,3932.74
O006308,C00458,28-12-23,2436.4
O006309,C00458,19-04-24,3324.08
O006310,C00458,19-08-24,3159.42
O006311,C00459,23-11-24,183.32
O006312,C00459,03-10-24,3105.22
O006313,C00459,26-05-24,1508.24
O006314,C00460,20-12-24,762.65
O006315,C00461,25-08-23,158.91
O006316,C00461,23-02-24,4989.13
O006317,C00461,26-01-24,2570.23
O006318,C00462,15-03-24,3058.86
O006319,C00462,18-01-24,3271.77
O006320,C00462,22-07-23,498.82
O006321,C00462,07-05-23,3474.39
O006322,C00463,18-07-23,2494.1
O006323,C00463,30-03-24,1944.09
O006324,C00463,05-03-24,1492.93
O006325,C00464,01-04-24,2904.81
O006326,C00464,30-05-24,2443.98
O006327,C00464,01-02-24,3509.79
O006328,C00465,05-10-24,145.26
O006329,C00465,22-12-24,4881.36
O006330,C00466,24-08-24,1180.3
O006331,C00466,05-03-24,4022.31
O006332,C00466,18-06-23,4122.21
O006333,C00467,25-11-23,4414.56
O006334,C00467,30-04-24,3920.78
O006335,C00467,14-08-23,655.21
O006336,C00468,14-10-24,23.12
O006337,C00468,26-09-24,2255.04
O006338,C00468,19-01-24,2008.68
O006339,C00468,08-01-24,3897.36
O006340,C00469,03-02-24,4339.81
O006341,C00469,28-01-24,2960.97
O006342,C00469,03-06-24,6716.29
O006343,C00469,08-03-24,361.68
O006344,C00470,17-12-24,1908.49
O006345,C00471,13-11-23,1157.81
O006346,C00472,10-08-24,2241.25
O006347,C00473,10-01-24,812.72
O006348,C00473,02-05-24,2702.64
O006349,C00474,07-04-24,1205.23
O006350,C00475,21-04-24,4375.18
O006351,C00475,24-12-24,1405.41
O006352,C00475,01-08-24,1656.24
O006353,C00475,16-09-24,5966.58
O006354,C00476,08-11-24,1569.92
O006355,C00477,01-09-24,2743.63
O006356,C00477,11-09-24,3260.69
O006357,C00478,21-05-24,2935.85
O006358,C00478,16-04-24,2165.44
O006359,C00479,19-03-24,989.94
O006360,C00480,02-03-24,2669.26
O006361,C00480,03-11-24,2169.86
O006362,C00480,07-08-23,1256.47
O006363,C00481,30-03-23,4248.76
O006364,C00482,01-09-23,2642.72
O006365,C00483,22-12-24,839.6
O006366,C00483,25-12-24,1820.08
O006367,C00484,24-09-24,4433.94
O006368,C00485,21-12-23,3921.74
O006369,C00485,27-06-23,4629.7
O006370,C00486,20-09-23,5027.63
O006371,C00486,14-05-24,3809.48
O006372,C00487,30-08-24,2733.43
O006373,C00489,05-11-23,3040.04
O006374,C00489,26-12-23,308.65
O006375,C00490,26-07-24,3729.63
O006376,C00490,11-02-24,3828.04
O006377,C00491,31-08-23,1329.67
